Price,Close,High,Low,Open,Volume
Ticker,2379.TW,2379.TW,2379.TW,2379.TW,2379.TW
Date,,,,,
2024-05-17,489.6250305175781,496.0917762036593,486.85356808068616,496.0917762036593,3685434
2024-05-20,490.5488586425781,497.9394252511292,485.00593368616484,493.3203211207848,3484577
2024-05-21,488.70123291015625,493.3203371909706,485.0059494855048,490.548874622482,2715641
2024-05-22,496.091796875,497.01561772579146,489.62505091945997,493.32033432262574,2250734
2024-05-23,497.9394226074219,503.48234753440613,490.5488560381095,490.5488560381095,3223808
2024-05-24,487.77740478515625,493.32032983953303,487.77740478515625,491.47268815474075,2339130
2024-05-27,491.47265625,503.48232642152254,489.62501468515035,492.3964770324248,3283168
2024-05-28,499.7870788574219,504.40618309824833,495.1679746165954,498.8632580092566,4667188
2024-05-29,518.2634887695312,522.8825929475128,508.1014595779718,514.5682054271459,6483875
2024-05-30,526.577880859375,533.0446267646656,510.872926517955,513.6443890487939,6332534
2024-05-31,501.63470458984375,530.2731499715844,499.7870629523121,528.4255083340528,7678893
2024-06-03,508.1014404296875,521.034931640625,498.86323242187495,509.94908203125,9055178
2024-06-04,493.3203125,509.02526626872657,483.158283590824,507.1776246488764,8256665
2024-06-05,483.1582946777344,496.09178631346725,477.6153696909917,494.2441446512197,8316972
2024-06-06,495.16796875,498.8632520988806,484.0821187033582,493.3203270755597,8954916
2024-06-07,489.6250305175781,498.8632386405513,486.85356808068616,497.93941782825397,6814914
2024-06-11,493.3203125,497.01559573970036,485.9297460205992,487.77738764044943,6165109
2024-06-12,499.7870788574219,505.3300039464136,490.54887037576896,490.54887037576896,6466650
2024-06-13,529.349365234375,530.2731861161103,502.55855966404886,508.10148495446117,6338445
2024-06-14,525.654052734375,535.8160818733523,521.0349485802943,535.8160818733523,3029115
2024-06-17,518.2634887695312,527.5016971254944,516.4158470983386,527.5016971254944,2083330
2024-06-18,518.2634887695312,523.8064137831091,513.6443845915496,518.2634887695312,2600622
2024-06-19,515.4920043945312,523.806391562185,512.7205420053134,523.806391562185,2927652
2024-06-20,520.111083984375,533.0445745275034,516.4158009720527,517.3396217251333,3168249
2024-06-21,517.3396606445312,521.0349439348494,512.7205565316336,517.3396606445312,4786520
2024-06-24,490.5488586425781,513.6443792943003,488.70121699044034,511.7967376421625,3942967
2024-06-25,491.47265625,494.24411859727445,485.0059107730263,493.3202978148496,2616163
2024-06-26,489.6250305175781,496.0917762036593,485.92974726838884,496.0917762036593,2766969
2024-06-27,489.6250305175781,489.62503051757807,477.615359957713,485.0059264560915,2547319
2024-06-28,504.4061584472656,505.3299792502826,488.7012047959771,490.54884640201107,6940422
2024-07-01,490.5488586425781,506.2538126857492,485.9297545122337,498.8632460771981,6473993
2024-07-02,496.091796875,496.09179687500006,481.3106632623371,487.7774092178771,6146114
2024-07-03,502.5585021972656,505.3299645255594,495.1679359884823,497.9393983167761,5331743
2024-07-04,508.1014404296875,509.02526123046874,494.24412841796874,507.1776196289062,5163227
2024-07-05,511.7967529296875,511.7967529296875,498.8632609783957,509.0252903686964,4586174
2024-07-08,510.8728942871094,514.5681774284266,501.6346864338162,511.79671507243864,4204195
2024-07-09,529.349365234375,529.349365234375,507.17766407272575,509.02530583619654,5830381
2024-07-10,526.577880859375,530.2731642338267,517.3396724232456,530.2731642338267,3622323
2024-07-11,536.7398681640625,537.6636889354293,524.7301981362953,526.5778396790287,2924832
2024-07-12,527.501708984375,540.435200973484,525.6540672716451,533.9684549789295,3014545
2024-07-15,524.730224609375,530.2731495172205,521.034941337478,529.3493286992463,1135657
2024-07-16,516.4158325195312,526.577861424209,514.568190900499,525.6540406146928,2221148
2024-07-17,512.7205810546875,518.2635062552787,501.6347306535051,512.7205810546875,3076513
2024-07-18,502.5585021972656,508.1014268538531,497.0155775406782,508.1014268538531,2981745
2024-07-19,493.3203125,503.48234140917606,491.4726708801498,500.7108789794008,2197438
2024-07-22,473.92010498046875,489.6250597264102,469.30100064342713,489.6250597264102,2675734
2024-07-23,486.8535461425781,491.47264999592323,475.7676968945498,475.7676968945498,1814196
2024-07-26,480.3868408203125,484.08212421123795,470.22481149526743,472.99627403846154,2122040
2024-07-29,463.758056640625,488.7012190495829,461.44850456572146,485.9297565596987,2754246
2024-07-30,463.758056640625,466.5295191305092,452.67220668108814,459.138952490818,3908341
2024-07-31,472.9962463378906,487.7773790359497,472.07242554426193,478.5391710996628,4315652
2024-08-01,477.6153564453125,485.92974369484403,473.92007322329846,481.3106396673265,2162726
2024-08-02,461.9104309082031,479.46302728271485,461.9104309082031,467.4533560791015,2278990
2024-08-05,429.5766906738281,444.3578241163685,419.4146614320817,443.4340032762097,3069856
2024-08-06,428.1909484863281,443.43399195995147,417.56700909562096,442.97208155165987,2675706
2024-08-07,451.7483825683594,455.4436658613521,438.8148910428849,438.8148910428849,2001534
2024-08-08,449.9007263183594,457.29129266445153,448.97690552509783,449.9007263183594,2540411
2024-08-09,461.448486328125,472.99624624624624,454.5198303772523,460.06275513795043,2020626
2024-08-12,470.22479248046875,474.8438965323397,463.7580468078493,463.7580468078493,1142786
2024-08-13,478.5391845703125,483.15828866848153,471.148618013242,474.8439012917773,1214049
2024-08-14,488.70123291015625,491.4726954786448,480.3868452046905,484.0821286293419,2259703
2024-08-15,477.6153564453125,489.6250269168581,477.6153564453125,489.6250269168581,1361577
2024-08-16,485.92974853515625,493.3203150528012,483.15828609103943,485.92974853515625,1912247
2024-08-19,508.1014404296875,513.644365234375,485.9297412109375,485.9297412109375,3445805
2024-08-20,505.3299560546875,515.491984421418,504.4061352940756,511.7967013789705,1545309
2024-08-21,496.091796875,506.2538262337058,495.1679760242086,500.7109011289572,1340753
2024-08-22,503.48236083984375,510.8729276044653,496.0917940752222,496.0917940752222,1141530
2024-08-23,498.86322021484375,503.48232410572194,492.3964747676143,498.86322021484375,1544337
2024-08-26,496.091796875,502.5585428305401,494.24415517341714,502.5585428305401,911297
2024-08-27,494.244140625,499.7870655665888,491.47267815420565,493.3203198014019,963179
2024-08-28,491.47265625,497.9394017269737,484.0820899906015,495.16793937969925,895429
2024-08-29,496.091796875,500.7109011289572,485.00594666550285,485.00594666550285,985289
2024-08-30,494.244140625,501.6347072137851,494.244140625,496.09178227219627,2105706
2024-09-02,496.091796875,502.5585428305401,495.1679760242086,497.9394385765829,815578
2024-09-03,492.396484375,500.71087154080675,490.54884278259846,494.2441259674015,1525217
2024-09-04,471.14862060546875,482.234470502068,460.5246811212278,471.14862060546875,2389420
2024-09-05,465.43194580078125,478.29444583826444,465.43194580078125,475.4361124966015,3489933
2024-09-06,480.20001220703125,485.9166790190197,465.43195627606104,466.8611229790581,2010304
2024-09-09,471.625,476.38888888888886,468.76666666666665,470.1958333333333,1940429
2024-09-10,465.9083557128906,476.3889117718718,463.5264111540313,472.5778004776968,1725156
2024-09-11,472.1014099121094,477.3416879232428,466.861131900976,467.81390972118203,1046487
2024-09-12,484.9638977050781,487.8222310903733,477.34167534429105,485.9166755001765,1115138
2024-09-13,482.1055603027344,485.91667145137257,476.38889357977706,484.0111158770535,1273107
2024-09-16,445.9000244140625,465.43196992792633,440.6597463493673,465.43196992792633,7039032
2024-09-18,443.04168701171875,450.1875206731981,441.13613136865763,449.71113176243284,4023867
2024-09-19,450.6639099121094,451.6166877343337,441.6125206009782,444.94724297876337,2602674
2024-09-20,447.8055725097656,455.42779502057016,446.37640578898976,453.522239392869,4643449
2024-09-23,457.8097229003906,458.28611178998517,448.75833399809363,452.0930562252557,2317767
2024-09-24,458.2861328125,459.7152995468425,449.7111324064449,457.80974390105246,1802851
2024-09-25,466.8611145019531,471.1486145330935,456.3805588702767,462.09722557846385,3396504
2024-09-26,467.81390380859375,472.1014039453324,464.0027925759372,464.0027925759372,2895668
2024-09-27,470.6722412109375,473.5305746595869,466.86112994607157,473.5305746595869,2583983
2024-09-30,448.7583312988281,466.38472010780544,448.7583312988281,464.95555344761806,2882337
2024-10-01,451.1402893066406,456.3805672183334,448.75834480132573,449.2347337023887,2085797
2024-10-04,458.2861328125,461.6208551926325,449.7111324064449,449.7111324064449,3040819
2024-10-07,456.8569641113281,460.66807538650085,450.1875193797759,454.95140847374176,1883645
2024-10-08,451.6166687011719,456.3805576115218,449.71111313703193,452.56944648324185,2628833
2024-10-09,457.3333435058594,468.76667709350585,455.9041768074036,457.3333435058594,2529385
2024-10-11,460.6680603027344,465.90833813451314,455.4277824709556,457.3333380461479,1149217
2024-10-14,462.09722900390625,466.3847290668291,460.19167342038503,461.14445121214567,876467
2024-10-15,466.3847351074219,468.7666796176743,461.1444571848666,464.95556840127045,1226220
2024-10-16,454.951416015625,457.3333606020943,451.14030467727423,456.38058276750655,2980002
2024-10-17,444.9472351074219,455.4277909664832,441.13612388594504,452.5694575503756,5218324
2024-10-18,443.04168701171875,455.42779869161626,442.0889091901882,450.6639095839634,2814409
2024-10-21,453.5222473144531,453.5222473144531,446.376413585759,448.2819692467441,2187998
2024-10-22,458.2861328125,460.19168845829,451.6166880522349,454.47502152091994,2492576
2024-10-23,451.1402893066406,457.8097339215223,449.2347337023887,455.4277894162074,2635929
2024-10-24,460.1916809082031,467.81390336631,455.4277918718863,457.333347486413,4307901
2024-10-25,466.3847351074219,467.81390181357335,461.1444571848666,462.57362389101803,2051675
2024-10-28,460.1916809082031,467.3375144626783,458.76251419730806,465.43195884815157,1294150
2024-10-29,461.14447021484375,463.0500258768885,453.9986364821757,458.28613672177653,1979650
2024-10-30,455.9041748046875,464.4791749577537,455.9041748046875,464.00278606036113,1520957
2024-11-01,463.0500183105469,465.90835175690825,430.6555725851177,431.60835040057145,4405869
2024-11-04,459.7153015136719,464.0028017350429,451.61668998441553,461.6208571676146,1883047
2024-11-05,456.8569641113281,461.620853205294,454.4750195643452,459.23890865831106,1249772
2024-11-06,467.81390380859375,474.4833484657427,457.33334791878815,460.1916813432806,2481061
2024-11-07,471.625,474.9597222222222,462.0972222222222,462.0972222222222,1723907
2024-11-08,476.388916015625,481.1528051757812,470.6722490234375,470.6722490234375,2017953
2024-11-11,475.4361267089844,478.2944601360925,468.76668204573207,473.5305710909123,1208408
2024-11-12,466.8611145019531,482.10555905711897,466.8611145019531,468.2902811789999,2218989
2024-11-13,471.625,475.4361111111111,465.9083333333333,465.9083333333333,1587878
2024-11-14,464.0027770996094,472.10138819888385,462.0972215468389,470.672221534306,2375393
2024-11-15,464.95556640625,477.3416778064165,464.4791775062436,464.95556640625,1605558
2024-11-18,473.53057861328125,477.3416899099676,464.9555781957369,465.9083560199085,3151641
2024-11-19,479.2472229003906,485.9166673542728,473.0541673360715,475.43611178388653,5096414
2024-11-20,472.5777893066406,472.5777893066406,472.5777893066406,472.5777893066406,4203226
2024-11-21,476.388916015625,484.011138671875,470.1958601074219,470.6722490234375,3735388
2024-11-22,461.620849609375,482.1055725538571,461.620849609375,482.1055725538571,3745993
2024-11-25,464.95556640625,473.5305666063653,464.95556640625,466.86112200627565,2622514
2024-11-26,458.76251220703125,471.62501254928446,458.76251220703125,463.0500123211157,1952416
2024-11-27,454.951416015625,462.09724977503276,454.951416015625,462.09724977503276,1365054
2024-11-28,449.2347412109375,457.333352664369,446.37640775678517,457.333352664369,1973256
2024-11-29,453.5222473144531,457.8097475516696,445.9000246705127,449.7111359924829,1855624
2024-12-02,468.7666931152344,474.0069711886771,456.85697022104654,456.85697022104654,1491367
2024-12-03,466.8611145019531,480.2000034877232,465.9083367172553,475.4361145642339,1780982
2024-12-04,484.0111389160156,486.86947241355114,467.33752684705837,467.33752684705837,2671194
2024-12-05,488.7750244140625,491.6333578901681,483.0583574618512,484.01113528721976,1480635
2024-12-06,499.25555419921875,511.6416652766803,492.58610977289334,494.49166532327206,5456946
2024-12-09,494.4916687011719,508.78333542663927,493.53889091947406,503.0666687364523,3634043
2024-12-10,496.3972473144531,503.06669209602927,493.5389138366348,495.4444694885137,3149727
2024-12-11,502.1138916015625,511.64166943081415,491.63333598938567,491.63333598938567,3736444
2024-12-12,500.2083435058594,508.78334368024554,500.2083435058594,502.11389910016743,2800904
2024-12-13,508.7833557128906,509.7361335325777,497.3500218766459,497.3500218766459,1866236
2024-12-16,507.83056640625,518.3111221857412,504.01945521370783,504.97223301184334,3123881
2024-12-17,519.263916015625,527.8389164635894,509.7361377401089,511.64169339521214,4597245
2024-12-18,522.1222534179688,524.0278090873774,508.7833637321082,513.5472529056299,2235850
2024-12-19,509.7361145019531,516.4055589907638,504.01944779725835,513.5472256384163,2616237
2024-12-20,504.01947021484375,519.2639154387332,504.01947021484375,506.877803694323,3078380
2024-12-23,511.6416931152344,516.4055822503856,509.73613746117394,513.5472487692948,1497229
2024-12-24,506.8777770996094,516.4055548646396,504.9722215466033,515.4527770881366,967553
2024-12-25,509.7361145019531,509.7361145019531,501.16111444491094,508.78333671783736,650144
2024-12-26,526.8861083984375,526.8861083984375,510.68888625960665,512.5944418053515,1908799
2024-12-27,531.6500244140625,538.3194691647766,522.1222461987568,525.933357484879,1810083
2024-12-30,537.36669921875,541.1778105607269,527.8389208638076,534.5083657122673,3233679
2024-12-31,541.1777954101562,541.1777954101562,524.9805726602044,530.6972395131286,5483924
2025-01-02,519.263916015625,537.3666947391055,510.6889155676605,536.4139169115539,4138634
2025-01-03,511.6416931152344,525.9333605206879,507.83058180711345,523.0750270395971,2904931
2025-01-06,514.5,519.2638888888889,510.68888888888887,513.5472222222222,2049338
2025-01-07,517.3583374023438,521.1694485434291,511.6416706907156,514.5000040465297,2306281
2025-01-08,514.5,521.1694444444444,511.64166666666665,517.3583333333333,2174582
2025-01-09,504.01947021484375,517.358359785747,502.1139145618576,512.5944706532815,3090780
2025-01-10,500.2083435058594,515.4527882603237,500.2083435058594,505.9250102887835,1881835
2025-01-13,490.6805725097656,500.2083506167514,483.05835002417706,496.39723937395706,2762298
2025-01-14,494.4916687011719,496.3972242645675,488.7750020109849,490.68055757438054,1152277
2025-01-15,496.3972473144531,498.302802966332,488.77502470693753,492.5861360106953,1576384
2025-01-16,501.1611328125,511.6416888218869,501.1611328125,504.9722440886407,1657949
2025-01-17,512.594482421875,518.3111495120818,500.2083703930937,500.2083703930937,2625914
2025-01-20,512.594482421875,520.2167052088174,508.78337102840385,513.5472602702429,1974672
2025-01-21,514.5,518.3111111111111,508.7833333333333,508.7833333333333,1268968
2025-01-22,516.4055786132812,523.0750233555192,511.6416895116827,514.5000229726419,2055794
2025-02-03,504.01947021484375,510.68891500029537,498.30280325588524,506.877803694323,3189150
2025-02-04,542.1305541992188,548.7999986269771,510.6888876112148,510.6888876112148,6536901
2025-02-05,539.272216796875,557.3749943925299,539.272216796875,550.7055500151833,6223835
2025-02-06,513.5472412109375,537.3666865361201,509.7361299589083,528.7916862190544,7057186
2025-02-07,526.8861083984375,529.7444417170547,515.4527751239686,517.3583306697135,4008253
2025-02-10,530.697265625,533.5555991921005,521.1694870679983,525.9333763464991,3546594
2025-02-11,532.602783203125,533.5555609906082,525.9333386907424,532.602783203125,2286351
2025-02-12,530.697265625,541.177822037702,529.7444877692999,533.5555991921005,2291341
2025-02-13,528.7916870117188,534.5083538983318,522.12224231067,530.6972426405898,2895319
2025-02-14,522.1222534179688,530.6972539303076,518.3111420791514,528.791698260899,2419954
2025-02-17,524.0277709960938,533.5555486505682,522.1222154651989,523.0749932306463,1553747
2025-02-18,524.9805908203125,525.9333686620917,520.2167016114167,524.0278129785333,1072546
2025-02-19,526.8861083984375,536.4138861271615,524.0277750798202,526.8861083984375,2227979
2025-02-20,528.7916870117188,533.5555760838963,524.0277979395411,527.8389091972832,1494522
2025-02-21,539.272216796875,540.2249945650674,528.791661346759,533.5555501877209,1781312
2025-02-24,541.1777954101562,541.1777954101562,533.5555729395907,534.5083507484113,1862236
2025-02-25,533.5555419921875,543.0833195277622,531.6499864850725,537.3666530064174,2138363
2025-02-26,535.4611206054688,537.366676194812,525.9333426587522,532.6027872214538,2528304
2025-02-27,524.0277709960938,540.2249930087003,524.0277709960938,536.4138819469105,2282907
2025-03-03,528.7916870117188,529.7444648261543,520.2166866817989,529.7444648261543,2006209
2025-03-04,522.1222534179688,526.8861425914904,516.4055864097428,519.2639199138558,4131798
2025-03-05,528.7916870117188,535.4611317127674,524.0277979395411,524.9805757539766,2364413
2025-03-06,530.697265625,530.697265625,522.1222649236984,528.7917099135997,1630595
2025-03-07,528.7916870117188,536.4139095272029,525.9333535684121,526.8861313828477,1775439
2025-03-10,526.8861083984375,532.6027750356719,522.1222195340755,528.7916639441822,1709574
2025-03-11,533.5555419921875,535.4610974993025,514.4999869210379,518.3110979352679,4931470
2025-03-12,527.8389282226562,536.4139288616525,526.8861503738789,533.5555953153204,1963271
2025-03-13,512.594482421875,530.6972615408632,512.594482421875,528.7917058441276,1607691
2025-03-14,512.594482421875,518.3111495120818,508.78337102840385,516.4055938153463,2149427
2025-03-17,509.7361145019531,518.3111145589953,508.78333671783736,516.4055589907638,1430267
2025-03-18,521.16943359375,521.16943359375,511.64165601433956,512.5944337722806,1381361
2025-03-19,515.4528198242188,523.0750426681998,513.5472641132235,521.1694869572045,1291152
2025-03-20,527.8389282226562,529.744483920211,518.3111497348826,519.26392758366,1605750
2025-03-21,533.5555419921875,535.4610974993025,523.0749867030552,524.0277644566127,2380849
2025-03-24,529.7444458007812,540.2250013831708,529.7444458007812,533.5555569216502,1808318
2025-03-25,535.4611206054688,540.225009578827,531.6500094267822,533.5555650161255,2262083
2025-03-26,534.5083618164062,539.272250959155,530.6972505022073,539.272250959155,1464442
2025-03-27,519.263916015625,529.7444721186927,519.263916015625,527.8389164635894,1906887
2025-03-28,522.1222534179688,524.0278090873774,513.5472529056299,514.5000307403342,1915637
2025-03-31,498.30279541015625,515.4527960170068,498.30279541015625,511.64168477104,3016576
2025-04-01,500.2083435058594,505.9250102887835,496.3972323172433,500.2083435058594,3294620
2025-04-02,504.97222900390625,516.4055624907871,501.1611178416126,501.1611178416126,2355138
2025-04-07,454.4750061035156,454.4750061035156,454.4750061035156,454.4750061035156,769369
2025-04-08,429.2264099121094,443.04168836655015,415.41113145766855,418.2694649310011,4818346
2025-04-09,419.22222900390625,436.8486181779341,412.07639555497605,421.1277845902876,5175824
2025-04-10,461.14447021484375,461.14447021484375,461.14447021484375,461.14447021484375,544145
2025-04-11,486.86944580078125,488.7750013616453,440.18333455961044,457.8097234976035,3649694
2025-04-14,476.388916015625,492.5861391601562,476.388916015625,491.633361328125,3923020
2025-04-15,480.20001220703125,483.05834561302544,473.05417869204564,477.341678801037,2165320
2025-04-16,475.4361267089844,484.01112699030875,471.6250154728402,474.48334889994834,2194364
2025-04-17,484.0111389160156,490.6805837435985,471.62502709336167,474.48336059089723,1996953
2025-04-18,481.1528015136719,488.7750241119083,475.91252347738435,488.7750241119083,1852341
2025-04-21,483.058349609375,484.96390522913583,475.4361271303316,481.15279398961417,1125697
2025-04-22,472.5777893066406,485.91667852094093,472.5777893066406,484.011122918898,1347186
2025-04-23,491.6333312988281,492.5861090726631,481.1527757866438,481.1527757866438,1929594
2025-04-24,482.1055603027344,493.538893748649,482.1055603027344,491.6333381743299,1287105
2025-04-25,500.2083435058594,506.87778808593754,493.53889892578127,493.53889892578127,2438647
2025-04-28,499.25555419921875,505.9249986255442,494.49166532327206,500.2083319744081,1056518
2025-04-29,494.4916687011719,499.255557609661,489.7277797926827,497.35000204626533,2009043
2025-04-30,499.25555419921875,502.11388752478683,493.5388875480827,496.3972208736507,1692205
2025-05-02,481.1528015136719,503.0666914836015,476.38891238977413,500.20835800926284,3570151
2025-05-05,475.4361267089844,484.01112699030875,468.76668204573207,484.01112699030875,3091723
2025-05-06,475.9125061035156,483.0583395284933,473.530561628523,483.0583395284933,2381504
2025-05-07,479.2472229003906,486.8694451333988,474.95972289432353,481.1527784586427,2190258
2025-05-08,484.9638977050781,486.8694532952749,479.24723093448785,480.2000087295862,1395373
2025-05-09,488.7750244140625,492.58613571553667,484.01113528721976,486.86946876332536,2033665
2025-05-12,485.91668701171875,492.586131735409,484.9639091940487,489.7277982823989,1209321
2025-05-13,495.4444580078125,507.8305694580078,493.53890240009014,498.302791419396,2879589
2025-05-14,495.4444580078125,502.1139026348407,494.4916802039513,502.1139026348407,2180583
2025-05-15,492.58612060546875,502.1138985668898,491.6333428093266,496.39723179003715,2925230
2025-05-16,493.5389099121094,497.3500211855619,488.7750208202936,497.3500211855619,2082432
2025-05-19,488.7750244140625,494.49169136627376,488.7750244140625,489.727802239431,1389220
2025-05-20,494.4916687011719,501.16111317305666,494.4916687011719,498.30277982796315,2187632
2025-05-21,500.2083435058594,501.16112130301343,494.49167672293527,500.2083435058594,1320842
2025-05-22,503.0666809082031,505.92501432245433,493.5389028606993,495.44445847020006,1614379
2025-05-23,493.5389099121094,507.8305771875565,492.5861320937462,507.8305771875565,2249832
2025-05-26,504.97222900390625,505.92500679447966,493.53889551702537,495.4444510981722,3035396
2025-05-27,496.3972473144531,504.0194699219687,494.4916916625742,500.2083586182109,2922110
2025-05-28,513.5472412109375,514.5000190239448,503.06668526785717,505.9250187068791,4136269
2025-05-29,515.4528198242188,520.2167091017069,506.8778191247401,519.2639312462093,4640578
2025-06-02,500.2083435058594,517.3583438546317,497.3500101143973,515.4527882603237,2438528
2025-06-03,517.3583374023438,517.3583374023438,498.3027816969167,501.1611150527308,3279122
2025-06-04,515.4528198242188,516.4055976797164,508.78337483573534,510.6889305467306,3073078
2025-06-05,520.2166748046875,525.933341560783,513.5472302559094,514.500008048592,2786664
2025-06-06,517.3583374023438,522.1222263287004,510.6888929054443,522.1222263287004,1860775
2025-06-09,524.0277709960938,525.9333265269886,516.4055488725143,519.2638821688565,1576840
2025-06-10,528.7916870117188,530.6972426405898,522.12224231067,526.8861313828477,1454578
2025-06-11,535.4611206054688,536.4138984001404,528.7916760427672,530.6972316321105,1127153
2025-06-12,528.7916870117188,534.5083538983318,524.9805757539766,534.5083538983318,1530760
2025-06-13,524.0277709960938,526.8861042924361,520.216659934304,523.0749932306463,1618154
2025-06-16,524.0277709960938,525.9333265269886,517.3583266379617,518.3111044034091,1357305
2025-06-17,530.697265625,533.5555991921005,525.9333763464991,528.7917099135997,1874660
2025-06-18,526.8861083984375,530.6972194899271,521.1694417612031,524.9805528526927,1988688
2025-06-19,529.7444458007812,562.1388903281671,526.8861124601295,552.6111125259948,5637603
2025-06-20,524.0277709960938,529.7444375887784,518.3111044034091,523.0749932306463,3698132
2025-06-23,519.263916015625,523.0750273258313,513.5472490503154,516.4055825329701,2660696
2025-06-24,524.9805908203125,534.508369238104,524.9805908203125,528.7917021874291,2403933
2025-06-25,532.602783203125,537.3666721405411,529.7444498406753,529.7444498406753,1999784
2025-06-26,533.5555419921875,539.2722085135323,528.7916532244001,530.697208731515,2254518
2025-06-27,537.36669921875,541.1778105607269,529.744476534796,529.744476534796,1350239
2025-06-30,540.2250366210938,542.1305923058242,534.5083695669023,537.366703093998,1207601
2025-07-01,534.5083618164062,542.1305844448042,531.6500283307571,540.2250287877048,1760128
2025-07-02,550.70556640625,552.6111219993512,533.5555660683391,534.5083438648898,2809421
2025-07-03,547.8472290039062,555.4694513204823,543.0833400560462,552.6111179517663,1792509
2025-07-04,554.5166625976562,554.5166625976562,543.08332934822,549.7527737437244,3250166
2025-07-07,542.1305541992188,553.5638875039474,539.2722208730365,553.5638875039474,1469411
2025-07-08,535.4611206054688,545.941676346857,530.6972316321105,544.9888985521852,1530217
2025-07-09,546.8944702148438,547.8472480375177,533.5555806974086,533.5555806974086,1552655
2025-07-10,549.7528076171875,551.6583632761725,543.0833628107398,544.0361406402324,1562398
2025-07-11,550.70556640625,553.5638997959019,548.8000108131488,550.70556640625,1389428
2025-07-14,552.6111450195312,554.5167006920124,548.8000336745689,554.5167006920124,1332574
2025-07-15,545.9417114257812,551.6583785611298,545.9417114257812,549.7528228493469,1072051
2025-07-16,553.5639038085938,556.4222372189652,544.9889035774796,545.9416813809368,1882380
2025-07-17,556.4222412109375,557.3750190212302,551.6583521594739,553.5639077800594,1229510
2025-07-18,557.375,559.2805555555556,553.5638888888889,557.375,1558875
2025-07-21,549.7528076171875,557.3750302531276,546.8944741287099,556.4222524236352,1504295
2025-07-22,554.5166625976562,563.0916625347334,551.6583292852972,552.6111070560836,2350951
2025-07-23,547.8472290039062,564.9972292162024,545.9416734247623,560.2333402683424,2012130
2025-07-24,544.9888916015625,551.658336079204,543.083336036522,549.7527805141635,820746
2025-07-25,544.9888916015625,550.7055582966838,540.2250026889615,544.9888916015625,1125524
2025-07-28,548.7999877929688,550.7055433061388,543.0833212534586,550.7055433061388,775994
2025-07-29,548.7999877929688,553.5638765758938,544.0360990100437,548.7999877929688,1301071
2025-07-30,549.7528076171875,551.6583632761725,543.0833628107398,548.8000297876949,964596
2025-07-31,547.8472290039062,552.6111179517663,543.0833400560462,545.9416734247623,1257508
2025-08-04,519.263916015625,525.9333608084862,499.25558163704125,511.64169339521214,2261553
2025-08-05,532.602783203125,535.4611165655747,522.1222275408095,525.9333386907424,3231582
2025-08-06,511.6416931152344,532.6028053098995,511.6416931152344,532.6028053098995,2953168
2025-08-07,510.68890380859375,521.1694596703372,509.7361260029807,513.5472372254329,2717007
2025-08-08,513.5472412109375,518.311130275974,508.783352145901,508.783352145901,2563326
2025-08-11,507.83056640625,513.5472331950633,506.8777886081145,513.5472331950633,1393256
2025-08-12,505.9250183105469,512.5944629963733,501.1611292492423,507.83057393506874,3394334
2025-08-13,509.7361145019531,512.5944478543006,503.0666700131425,503.0666700131425,3104094
2025-08-14,517.3583374023438,521.1694485434291,509.73611512017294,512.594448475987,3656286
2025-08-15,514.5,516.4055555555556,508.7833333333333,514.5,1930201
2025-08-18,514.5,517.3583333333333,510.68888888888887,511.64166666666665,2181216
2025-08-19,506.8777770996094,515.4527770881366,506.8777770996093,511.6416659821245,2324914
2025-08-20,497.3500061035156,508.78333957715967,496.39722831404526,504.9722284192783,3195878
2025-08-21,500.2083435058594,505.9250102887835,498.3027879115514,501.16112130301343,2369131
2025-08-22,498.30279541015625,504.01946227910645,496.3972397871729,499.255573221648,1605461
2025-08-25,508.7833557128906,512.5944669916389,504.9722444341424,504.9722444341424,1023274
2025-08-26,518.3110961914062,520.21665169211,505.92498543683223,506.8777631871841,4044413
2025-08-27,519.263916015625,522.1222494982798,513.5472490503154,516.4055825329701,2123702
2025-08-28,519.263916015625,525.9333608084862,518.3111381880734,519.263916015625,2708175
2025-08-29,508.7833557128906,524.9805786475706,508.7833557128906,520.2166895491354,2586223
2025-09-01,516.4055786132812,519.2639120742404,508.7833560507236,513.5472451523221,2015136
2025-09-02,521.16943359375,524.0277668675731,514.4999892881627,520.216655835809,1903416
2025-09-03,516.4055786132812,524.0278011758389,516.4055786132812,524.0278011758389,921389
2025-09-04,506.8777770996094,519.2638881941486,503.06666599359727,503.06666599359727,2745243
2025-09-05,513.5472412109375,515.4527968369522,506.8777965198864,514.5000190239448,2503660
2025-09-08,519.263916015625,523.0750273258313,515.4528047054185,516.4055825329701,3382556
2025-09-09,514.5,521.1694444444444,510.68888888888887,519.2638888888889,3256825
2025-09-10,510.0,517.0,498.0,500.0,5243369
2025-09-11,525.0,533.0,511.0,515.0,3762721
2025-09-12,526.0,530.0,520.0,520.0,2120139
2025-09-15,526.0,530.0,521.0,521.0,1505794
2025-09-16,544.0,544.0,530.0,530.0,2842168
2025-09-17,542.0,546.0,536.0,545.0,1486438
2025-09-18,543.0,545.0,539.0,542.0,1587376
2025-09-19,544.0,546.0,540.0,544.0,2462807
2025-09-22,543.0,548.0,539.0,548.0,2054486
2025-09-23,540.0,546.0,540.0,542.0,1609063
2025-09-24,546.0,557.0,545.0,549.0,2747481
2025-09-25,540.0,550.0,540.0,549.0,2071187
2025-09-26,539.0,547.0,534.0,545.0,1239130
2025-09-30,550.0,555.0,540.0,549.0,3497387
